title,link,description,price,bedroom,area,latitude,longitude,posing time,update time,available time
Renovated 6 Bed 2 Bath in Somerville Near Davis Sq. Avail Sept 1st!,http://boston.craigslist.org/gbs/fee/6104618610.html,"Thank you for your interest! Please call, text, or email Greg for a showing. Contact Info:   Cell: ID: 1468589 Location: Hawthorne St., Somerville Rent: $6000 / Month Broker Fee: One Month Available...",$6000,6BR / 2Ba,available sep 1,42.394123,-71.118553,2017-04-25  9:21pm,2017-04-30  5:47pm,apartment
"Modern 2 Bd, 2 Ba, Pkg4Rent, SS Aplcs, Lndry@Unit, Pet Nego, Ava 9/1!",http://boston.craigslist.org/gbs/fee/6091777315.html,"ID: 2065349 Location: Derby St., Somerville (East Somerville) Rent: $2800 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 2 Pet: Negotiable Features: Parking For Rent Newly...",$2800,2BR / 2Ba,900ft2,42.394143,-71.090362,2017-04-17 10:57am,2017-05-01  2:25pm,available sep 1
&#9755; DAVIS-PORTER! (1/2 Fee) SUNNY + Garage Parking! 2Baths! Laundry! AC!,http://boston.craigslist.org/gbs/fee/6103750111.html,"SUNNY, DELEADED & SPACIOUS! -- this Just-Painted 2nd Floor corner unit is next to the BIKE PATH! LOCATION: SOMERVILLE (between Davis Square & Porter Square ) AVAILABLE: NOW RENT: $2,600/Month ",$2600,2BR / 2Ba,available apr 1,42.394289,-71.111562,2017-04-25 11:51am,email to friend,apartment
"(UPDATE!) Magoun Sq, 1 yr rental, 2bed, 1bath",http://boston.craigslist.org/gbs/abo/6109153908.html,"If the ad is up, then the room is available, no need to ask if available =) If you want to see the place, I am available after 5pm on weekdays and generally available on the weekend. In your email to ",$1100,1BR / sharedBa,800ft2,42.394295,-71.10514,2017-04-28 11:26pm,2017-04-29  1:30pm,available jun 1
"SPACIOUS SUNNY 1+br, 4 large rooms, parking - WALK DAVIS/Porter T! - Avl JULY 1",http://boston.craigslist.org/gbs/fee/6106917976.html,"Description: Walk 8-9 min. to Davis T! Walk 11 min. to Porter T! Avl July 1. Very spacious open sunny 4-room large 1+bedroom (or 2br) with parking, in a well-kept 3-family house, on a quiet...",$2500,1BR / 1Ba,1000ft2,42.394368,-71.115983,2017-04-27  1:17pm,2017-04-27  9:32pm,available jul 1
"AVA 06/01- 2 Bed, 1 Bath, Parking, 4 min to T, Laundry",http://boston.craigslist.org/gbs/fee/6086668462.html,"â–º ID# 9150 â–º Rent:$ 2,150 / Month â–º Rental Fee: One Month Rent â–º Available Date: June 1, 2017 â–º Laundry: (In-Building: Coin) â–º Parking: Off-Street Parking (1...",$2150,2BR / 1Ba,available jun 1,42.394402,-71.119221,2017-04-13 11:15am,2017-05-01  5:48pm,apartment
"Somerville, 9/1, Modern Kitchen, Hardwood Floors, Parking for Rent",http://boston.craigslist.org/gbs/fee/6070714665.html,"Location: Bond St., Somerville (Winter Hill) Rent: $2150 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck, Dining Room,...",$2150,2BR / 1Ba,900ft2,42.394445,-71.09674,2017-04-02 10:07am,2017-05-01  6:45pm,available sep 1
"Ceramic Tiles, New Appliances, Storage, Porch, New/Renovated",http://boston.craigslist.org/gbs/fee/6108355986.html,"ID: 846584 Location: Bond St., Somerville (Winter Hill) Rent: $2425 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck, Dining...",$2425,3BR / 1Ba,1000ft2,42.394445,-71.09674,2017-04-28  1:10pm,2017-05-01  7:59am,available sep 1
"4 Bd on , 2 Bath, Deck, Storage, Yard, Ceramic Tiles, skyline views fr",http://boston.craigslist.org/gbs/fee/6075065051.html,"ID: 1174546 Location: Bond St., Somerville (Winter Hill) Rent: $3475 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: Negotiable Features: Ceramic Tiles, Deck, Disposal, ",$3475,4BR / 2Ba,1300ft2,42.394445,-71.09674,2017-04-05  9:48am,2017-04-29  8:48pm,available sep 1
"4 Bd on Bond St., 2 Bath, skyline views from the deck and windows, Yar",http://boston.craigslist.org/gbs/fee/6095037434.html,"ID: 1174546 Location: Bond St., Somerville (Winter Hill) Rent: $3475 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: Negotiable Features: Ceramic Tiles, Deck, Disposal, ",$3475,4BR / 2Ba,1300ft2,42.394445,-71.09674,2017-04-19 12:59pm,2017-04-25  5:53pm,available sep 1
"Huge~ Beautiful*~ Laundry in unit, Porch &gt; Lovely Fresh Appliances &gt;",http://boston.craigslist.org/gbs/fee/6081699055.html,"ID: 1174549 Location: Bond St., Somerville (Winter Hill) Rent: $3475 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: Negotiable Features: Ceramic Tiles, Deck, Disposal, ",$3475,4BR / 2Ba,1300ft2,42.394445,-71.09674,2017-04-09  9:12pm,2017-04-25  2:48pm,available sep 1
"2 Bath, skyline views from the deck and windows & much more!",http://boston.craigslist.org/gbs/fee/6095756711.html,"ID: 1174546 Rent: $3475 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: Negotiable Features: Ceramic Tiles, Deck, Disposal, Eat-in Kitchen, Internet, Laundry in Unit,...",$3475,4BR / 2Ba,1300ft2,42.394445,-71.09674,2017-04-19  9:10pm,2017-04-25  9:47am,available sep 1
Somerville 2 bed 1 bath 3rd floor $2295 june 1st pets ok walk to bus,http://boston.craigslist.org/gbs/fee/6088104159.html,"Somerville, MA Unit 2 bed 1 bath 3rd floor unit totally renovated with tan granite new kitchen counter new appliances new cabinets new apartment available 06/01/2017! Two bedroom 1BA on the 1st floor ",$2295,2BR / 1Ba,950ft2,42.394448,-71.097056,2017-04-14 11:55am,2017-04-29  7:45pm,available jun 1
"SPACIOUS OPEN-DESIGN TOP FLR 2br, parking - Walk DAVIS/Porter! - JUL 1",http://boston.craigslist.org/gbs/fee/6107001026.html,"Description: Walk 8-9 min. to Davis T! Walk 11 min. to Porter T! Completely redone spacious open-design top floor 2+ bedroom, with parking, on a quiet tree-lined street . Third floor in a well-kept...",$2850,2BR / 1Ba,available jul 1,42.394463,-71.115897,2017-04-27  2:07pm,email to friend,cats are OK - purrr
&#9830;BEAUTIFUL SUNNY SPACIOUS 3 BED + OFFICE BTWN DAVIS & PORTER SQ!,http://boston.craigslist.org/gbs/fee/6106904689.html,"CONTACT INFO Roy Seidenberg x100 Boston Rental Exchange BEAUTIFUL SUNNY SPACIOUS 3 BED + OFFICE BTWN DAVIS & PORTER SQ! - $2,800 per month FEATURES Bedrooms:Ã‚Â  3 Bathrooms:Ã‚Â  1 Located on Floor...",$2800,3BR / 1Ba,available jun 15,42.394497,-71.110739,2017-04-27  1:10pm,email to friend,apartment
"8/1  LARGE HEATED TWO BED, 956 SQ FT STEPS TO REDLINE T AND BIKE PATH",http://boston.craigslist.org/gbs/fee/6106478431.html,"ID: 1071198 Rent: $2650 / Month Broker Fee: One Month Available Date: 08/01/2017 Beds: 2 Baths: 2 Pet: No Pet Rent Includes: Heat, Hot Water Features: A/C, Dishwasher, Disposal, Elevator, Granite...",$2650,2BR / 2Ba,893ft2,42.394558,-71.120853,2017-04-27  8:05am,email to friend,available aug 1
Cambridge/Alewife Luxury Building - Pool - Fitness Center,http://boston.craigslist.org/gbs/fee/6102853420.html,Cambridge/Alewife Luxury Building - Pool - Fitness Center Cambridge / Alewife / Available: 4/24/2017 || Fee: Full Fee || Reference: #172440 Apartment Summary Luxury complex in Cambridge just steps to ,$2194,0BR / 1Ba,available apr 24,42.39468,-71.140607,2017-04-24  6:24pm,email to friend,cats are OK - purrr
2 room studio in house with old Boston charm - sublet+lease takeover,http://boston.craigslist.org/gbs/nfb/6102724172.html,"I am moving for graduate school and looking for someone to both sublet and take over the lease for my apartment in Somerville. Per my landlord's rules, the same person that sub lets must take over...",$1500,available may 20,apartment,42.394685,-71.099074,2017-04-24  4:56pm,email to friend,
"6Bd/2Bth, Davis & Porter! , NEW UNIT, Granite, SS apps, Wood Flrs 9/1",http://boston.craigslist.org/gbs/fee/6089555965.html,"ID: 1468589 Location: Hawthorne St., SomervilleRent: $6000 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 6 Baths: 2 Pet: No Pet Pet: Negotiable Fully renovated 6br. 2nd and 3rd floor ",$6000,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-04-15 12:42pm,2017-04-24  7:53pm,apartment
"[[   {    (Somerville/Davis Square 6 Bedroom, 2 Bath)    }   ]]",http://boston.craigslist.org/gbs/fee/6092258890.html,"Somerville/Davis Square 6 Bedroom, 2 Bath Somerville / Davis Square / Porter Square Available: 9/1/2017 || Fee: Full Fee || Reference: #144056 Apartment Summary Incredibly spacious 6 br with large...",$6000,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-04-17  3:23pm,2017-04-30  7:45am,cats are OK - purrr
"DAVIS SQUARE 6 Bd 2 Ba over 2 Flrs! Spacious, Sunny Rooms! PICS!",http://boston.craigslist.org/gbs/fee/6083138991.html,"Contact Matt for a showing today at or mhohrath(at)bbarealtygroup.com Fully renovated 6 br. 2nd and 3rd floor of a 2 family. 2 min walk to Davis, 8 min walk to porter. Immaculately kept with high end ",$6000,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-04-10  7:58pm,2017-05-01  8:17pm,apartment
Renovated 6 bed 2 bath- Available 9/1,http://boston.craigslist.org/gbs/fee/6066529716.html,"ID: 1468589 Rent: $6050 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 6 Baths: 2 Pet: No Pet Fully renovated 6br. 2nd and 3rd floor of a 2 family. 2 min walk to Davis, 8 min walk to...",$6050,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-03-30 11:00am,2017-04-27 11:26am,apartment
Davis Square- Renovated 6 bed 2 bath- Breakfast Bar- 9/1,http://boston.craigslist.org/gbs/fee/6072562826.html,"ID: 1468589 Rent: $6050 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 6 Baths: 2 Pet: Cat Ok Fully renovated 6 bed. 2nd and 3rd floor of a 2 family. 2 min walk to Davis, 8 min walk...",$6050,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-04-03  2:40pm,2017-05-01  1:02pm,cats are OK - purrr
"6 Bd on , 2 Bath",http://boston.craigslist.org/gbs/fee/6073756571.html,"ID: 1468589 Location: Hawthorne St., SomervilleRent: $6050 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 6 Baths: 2 Pet: No Pet Raymond Ng  Cell  x 117 Office Phoenix Realty 1284...",$6050,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-04-04 11:40am,2017-05-01 10:28am,apartment
"6 Bd on Hawthorne St., 2 Bath",http://boston.craigslist.org/gbs/fee/6072639137.html,"ID: 1407861 Location: Hawthorne St., SomervilleRent: $6050 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 6 Baths: 2 Raymond Ng  Cell  x 117 Office Phoenix Realty 1284 Commonwealth...",$6050,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-04-03  3:24pm,2017-05-01 10:25am,apartment
"Davis Sq, parking, ac, study, yard, great condo for rent, Sept 1",http://boston.craigslist.org/gbs/fee/6105590920.html,"1st fl of 3 family houses, great condition, bright 2 bedroom condo with study. modern eat in kitchen, updated bath, LR, hardwood floors, shared yard, w/d and storage in basement. This is very close...",$2250,2BR / 1Ba,900ft2,42.394721,-71.119954,2017-04-26  2:43pm,email to friend,available sep 1
"{      {[ {( Somerville/Davis Square 6 Bedroom, 2 Bath )} ]}      }",http://boston.craigslist.org/gbs/fee/6104449947.html,"Somerville/Davis Square 6 Bedroom, 2 Bath Somerville / Davis Square / Porter Square Available: 9/1/2017 || Fee: Full Fee || Reference: #144056 Apartment Details Fee: Full Fee Kitchen: Eat in Kitchen. ",$6000,6BR / 2Ba,available sep 1,42.394721,-71.119954,2017-04-25  6:59pm,2017-04-29  8:27pm,cats are OK - purrr
&#9755; DAVIS! w/ 2Garage Parking! (1/2 FEE) Sunny Huge Renovated + DW/WD/AC,http://boston.craigslist.org/gbs/fee/6105312969.html,"SUNNY, DELEADED & SPACIOUS! -- this Just-Painted 2nd Floor corner unit is next to the BIKE PATH! LOCATION: SOMERVILLE (between Davis Square & Porter Square ) AVAILABLE: NOW RENT: $2,600/Month ",$2600,2BR / 2Ba,available apr 1,42.394828,-71.110897,2017-04-26 12:07pm,email to friend,apartment
Tufts Davis Square! Newly renovated 4 br 3ba house w parking! No Fee!,http://boston.craigslist.org/gbs/nfb/6105208219.html,"This is a 4 bedroom 3 full bathroom unfurnished single family house with easy commute to almost everywhere. 1 mile to Assembly Square; 1 mile to I-93, 10 mins to Davis Sq. bike path or take the bike...",$3000,4BR / 3Ba,2500ft2,42.39486,-71.106389,2017-04-26 11:08am,2017-05-01 10:22am,available apr 25
"7 Bd on Highland Ave., 3 Bath, Hardwood Floors, High Ceiling, A/C",http://boston.craigslist.org/gbs/fee/6087529386.html,"ID: 644012 Location: Highland Ave., Somerville (Davis Square) Rent: $6200 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 7 Baths: 3 Pet: Cat Ok Features: A/C, Central Air, Ceramic...",$6200,7BR / 3Ba,3000ft2,42.394894,-71.118605,2017-04-13  9:40pm,2017-05-01  9:52pm,available sep 1
~~3mins to T~~Modern Davis Sq 2BR w/ Garage & Heat Included! Avail 6/1,http://boston.craigslist.org/gbs/fee/6103780950.html,"ID: 2362575 Location: Highland Ave., Somerville (Davis Square) Rent: $2550 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: Pet Friendly Rent Includes: Heat Features:...",$2550,2BR / 1Ba,956ft2,42.394894,-71.118605,2017-04-25 12:08pm,email to friend,available jun 1
Heat & Garage INCLUDED ** Patio ** Laundry ** 3 Min. to the Red Line,http://boston.craigslist.org/gbs/fee/6106909083.html,"** Availability, Fee and Monthly Rent are subject to change. Please call to verify details. Model unit photos. Apartment Rental Experts, LLC Features Small Building structure, Brick architecture, on...",$2600,2BR / 1Ba,available jul 1,42.394894,-71.118605,2017-04-27  1:12pm,email to friend,cats are OK - purrr
"Davis Sq, Red Line, Under ground Parking, Elegant Living Convenient.",http://boston.craigslist.org/gbs/fee/6106639335.html,"ID: 801591 Location: Highland Ave., Somerville (Davis Square) Rent: $2200 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 1 Baths: 1 Pet: Pet Friendly Rent Includes: Heat Features:...",$2200,1BR / 1Ba,588ft2,42.394894,-71.118605,2017-04-27 10:28am,email to friend,available jun 1
** JUNE 1ST ** Modern Davis Sq 2BR w/ Garage & Heat Included!,http://boston.craigslist.org/gbs/fee/6105766255.html,"ID: 2362575 Location: Highland Ave., Somerville (Davis Square) Rent: $2550 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: Pet Friendly Rent Includes: Heat Features:...",$2550,2BR / 1Ba,956ft2,42.394894,-71.118605,2017-04-26  4:30pm,email to friend,available jun 1
Davis Square Apartment Avail. 06/01 - Approx. 4 Min. Walk to Red Line.,http://boston.craigslist.org/gbs/fee/6105472235.html,"ID: 803258 Location: Highland Ave., Somerville (Davis Square) Rent: $2550 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: Pet Friendly Rent Includes: Hot Water...",$2550,2BR / 1Ba,956ft2,42.394894,-71.118605,2017-04-26  1:34pm,email to friend,available jun 1
"4 Bed/2 Bath, in-unit Laundry, Storage, Avl Sept 1st, Davis Sq !!",http://boston.craigslist.org/gbs/fee/6097805621.html,"ID: 2144437 Location: Chester St., SomervilleRent: $4800 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Duplex,...",$4800,4BR / 2Ba,available sep 1,42.394908,-71.122503,2017-04-21 11:05am,2017-04-30  8:57pm,cats are OK - purrr
"6/01, Ball Sq 2BD, Parking, 10 min to Davis, Laundry, HWD FL!",http://boston.craigslist.org/gbs/fee/6077981579.html,"Ball Square / Spring Hill / Davis Square area 2 bedroom, 1 bathroom apartment. A brief, 10-minute walk to the Davis Square [T] stop. Available June 1, 2017 Full Month Fee Cats and dogs are...",$2200,2BR / 1Ba,available jun 1,42.394929,-71.112696,2017-04-07 10:04am,2017-04-30 12:36pm,cats are OK - purrr
"Davis sq-modern new 7 Bd, 3 Bath,  New Renovation-9/1",http://boston.craigslist.org/gbs/fee/6087480120.html,"Rent: $6200 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 7 Baths: 3 Pet: Cat Ok Features: A/C, Central Air, Ceramic Tiles, Dishwasher, Disposal, Hardwood Floors, High Ceiling,...",$6200,7BR / 3Ba,available sep 1,42.394939,-71.118279,2017-04-13  8:49pm,2017-04-30  7:59am,cats are OK - purrr
"Renovated, Huge/Gorgeous 4Bed/2bath. Granite/Stainless, W/D In Unit, 2 Decks",http://boston.craigslist.org/gbs/fee/6089982880.html,"Apartment was completely renovated in 2013 and has both front and back porches and a small yard, has 4 large equal sized BRs, Large Living room, 2 Modern Baths, Modern kitchen w/ All STAINLESS STEEL...",$3475,4BR / 2Ba,1300ft2,42.394975,-71.096244,2017-04-15  5:42pm,2017-04-24  7:35pm,available sep 1
Somerville MA 2 bed 1 ba walk red train. Heat included in rent . $2600,http://boston.craigslist.org/gbs/fee/6091993994.html,"Somerville, MA. Flat style condo available May 1st. 2BR 1BA 1314 sqft. $2450/month. Gas heat included in rent !. Kitchen with appliances including: refrigerator, microwave, disposal, and dishwasher....",$2600,2BR / 1Ba,1600ft2,42.394979,-71.11881,2017-04-17 12:54pm,2017-04-29  7:35pm,available jul 1
N. Cambridge 1bd! Walk To Davis Sq T! Heat Inc! Exposed Brick!,http://boston.craigslist.org/gbs/fee/6069519467.html,"North Cambridge + Davis Square / 1 bedroom, 1 bathroom apartment. Parking is available for an extra fee per month. A small Dog may be allowed for an extra fee per month. A pleasant, 8-minute walk to...",$2100,1BR / 1Ba,available jun 1,42.395018,-71.129544,2017-04-01 12:20pm,2017-04-29  2:34pm,cats are OK - purrr
&#8779; Premium 4 Bed 2 Bath unit |Somerville| Recently renovated! 9/1,http://boston.craigslist.org/gbs/fee/6092416205.html,"ID: 2079680 Location: Derby St., Somerville (East Somerville) Rent: $4000 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: Negotiable Features: Parking For Rent Genuine...",$4000,4BR / 2Ba,1300ft2,42.395039,-71.091529,2017-04-17  4:58pm,2017-04-29 12:31pm,available sep 1
"East Somerville 3BR on Derby St, 1.5BTH Avail 9/1 po4",http://boston.craigslist.org/gbs/nfb/6076379182.html,"ID: 2065334 Location: Derby St., Somerville (East Somerville) Rent: $3800 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1.5 Pet: Negotiable Features: Parking For Rent...",$3800,3BR / 1Ba,1300ft2,42.395039,-71.091529,2017-04-06  6:49am,2017-04-29  9:02am,available sep 1
"2 Bd on , 2 Bath, Parking For Rent",http://boston.craigslist.org/gbs/fee/6096058331.html,"ID: 2065349 Location: Derby St., Somerville (East Somerville) Rent: $2800 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 2 Pet: Negotiable Features: Parking For Rent Raymond...",$2800,2BR / 2Ba,900ft2,42.395039,-71.091529,2017-04-20  6:37am,2017-05-01  6:38pm,available sep 1
